,facility type,category,month,qty out
146,hospital,alt. gowns,3,58.0
147,hospital,alt. gowns,4,55.0
148,hospital,disinfectant,6,1.0
149,hospital,face shield,3,9384.0
150,hospital,face shield,4,840.0
151,hospital,face shield,6,1120.0
152,hospital,face shield,7,620.0
153,hospital,face shield,9,450.0
154,hospital,face shield,12,500.0
155,hospital,gloves,3,41400.0
156,hospital,gloves,4,900.0
157,hospital,gloves,6,38200.0
158,hospital,gloves,7,4400.0
159,hospital,gloves,9,13000.0
160,hospital,gloves,12,10800.0
161,hospital,goggles,6,900.0
162,hospital,goggles,9,60.0
163,hospital,gowns,3,10620.0
164,hospital,gowns,4,222.0
165,hospital,gowns,6,1900.0
166,hospital,gowns,7,1030.0
167,hospital,gowns,8,50.0
168,hospital,gowns,9,200.0
169,hospital,gowns,12,7850.0
170,hospital,hand sanitizer,6,30.0
171,hospital,kn95,5,10000.0
172,hospital,n95,3,29780.0
173,hospital,n95,4,2800.0
174,hospital,n95,6,140.0
175,hospital,n95,7,310.0
176,hospital,n95,8,200.0
177,hospital,n95,9,600.0
178,hospital,n95,12,360.0
179,hospital,surgical mask,3,34250.0
180,hospital,surgical mask,4,2650.0
181,hospital,surgical mask,6,2400.0
182,hospital,surgical mask,7,3400.0
183,hospital,surgical mask,9,1500.0
184,hospital,surgical mask,12,600.0
185,hospital,testing supplies,8,3400.0
186,hospital,testing supplies,9,60.0
187,hospital,testing supplies,10,300.0
188,hospital,ventilators,7,60.0
189,jurisdiction,container,11,260.0
190,jurisdiction,disinfectant,5,100.0
191,jurisdiction,face shield,5,984.0
192,jurisdiction,gloves,4,4500.0
193,jurisdiction,gloves,5,2500.0
194,jurisdiction,gloves,7,200.0
195,jurisdiction,gloves,9,200.0
196,jurisdiction,gloves,10,6900.0
197,jurisdiction,gloves,11,54100.0
198,jurisdiction,gowns,5,108.0
199,jurisdiction,gowns,7,500.0
200,jurisdiction,gowns,9,150.0
201,jurisdiction,gowns,10,150.0
202,jurisdiction,misc,9,600.0
203,jurisdiction,misc,10,0.0
204,jurisdiction,n95,4,2010.0
205,jurisdiction,n95,5,1000.0
206,jurisdiction,other items,7,1000.0
207,jurisdiction,reusable masks,10,9000.0
208,jurisdiction,reusable masks,11,197385.0
209,jurisdiction,sheet,11,290.0
210,jurisdiction,surgical mask,4,4000.0
211,jurisdiction,surgical mask,5,6000.0
212,jurisdiction,surgical mask,10,6000.0
213,jurisdiction,surgical mask,11,3000.0
214,jurisdiction,thermometer,11,100.0
215,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,4,1050.0
216,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,5,1675.0
217,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,6,2100.0
218,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,7,5189.0
219,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,8,1395.0
220,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,9,700.0
221,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,10,6450.0
222,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,11,200.0
223,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,12,2080.0
224,long term care/assisted care/group home/skilled nursing/hospice,coveralls,7,200.0
225,long term care/assisted care/group home/skilled nursing/hospice,disinfectant,6,8.0
226,long term care/assisted care/group home/skilled nursing/hospice,disinfectant,7,4.0
227,long term care/assisted care/group home/skilled nursing/hospice,disinfectant,9,3.0
228,long term care/assisted care/group home/skilled nursing/hospice,face shield,3,1152.0
229,long term care/assisted care/group home/skilled nursing/hospice,face shield,4,14056.0
230,long term care/assisted care/group home/skilled nursing/hospice,face shield,5,7810.0
231,long term care/assisted care/group home/skilled nursing/hospice,face shield,6,6522.0
232,long term care/assisted care/group home/skilled nursing/hospice,face shield,7,3465.0
233,long term care/assisted care/group home/skilled nursing/hospice,face shield,9,550.0
234,long term care/assisted care/group home/skilled nursing/hospice,face shield,10,41830.0
235,long term care/assisted care/group home/skilled nursing/hospice,face shield,11,8664.0
236,long term care/assisted care/group home/skilled nursing/hospice,face shield,12,26750.0
237,long term care/assisted care/group home/skilled nursing/hospice,gloves,3,2300.0
238,long term care/assisted care/group home/skilled nursing/hospice,gloves,4,95700.0
239,long term care/assisted care/group home/skilled nursing/hospice,gloves,5,211850.0
240,long term care/assisted care/group home/skilled nursing/hospice,gloves,6,101000.0
241,long term care/assisted care/group home/skilled nursing/hospice,gloves,7,85900.0
242,long term care/assisted care/group home/skilled nursing/hospice,gloves,8,8000.0
243,long term care/assisted care/group home/skilled nursing/hospice,gloves,9,116250.0
244,long term care/assisted care/group home/skilled nursing/hospice,gloves,10,181950.0
245,long term care/assisted care/group home/skilled nursing/hospice,gloves,11,79500.0
246,long term care/assisted care/group home/skilled nursing/hospice,gloves,12,127500.0
247,long term care/assisted care/group home/skilled nursing/hospice,goggles,5,194.0
248,long term care/assisted care/group home/skilled nursing/hospice,goggles,6,504.0
249,long term care/assisted care/group home/skilled nursing/hospice,goggles,7,750.0
250,long term care/assisted care/group home/skilled nursing/hospice,goggles,8,90.0
251,long term care/assisted care/group home/skilled nursing/hospice,goggles,9,240.0
252,long term care/assisted care/group home/skilled nursing/hospice,goggles,10,120.0
253,long term care/assisted care/group home/skilled nursing/hospice,goggles,12,100.0
254,long term care/assisted care/group home/skilled nursing/hospice,gowns,3,1386.0
255,long term care/assisted care/group home/skilled nursing/hospice,gowns,4,26192.0
256,long term care/assisted care/group home/skilled nursing/hospice,gowns,5,11572.0
257,long term care/assisted care/group home/skilled nursing/hospice,gowns,6,36276.0
258,long term care/assisted care/group home/skilled nursing/hospice,gowns,7,42390.0
259,long term care/assisted care/group home/skilled nursing/hospice,gowns,8,21875.0
260,long term care/assisted care/group home/skilled nursing/hospice,gowns,9,17618.0
261,long term care/assisted care/group home/skilled nursing/hospice,gowns,10,46010.0
262,long term care/assisted care/group home/skilled nursing/hospice,gowns,11,34180.0
263,long term care/assisted care/group home/skilled nursing/hospice,gowns,12,30645.0
264,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,4,9.0
265,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,5,47.0
266,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,6,19.0
267,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,7,14.0
268,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,10,24.0
269,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,11,100.0
270,long term care/assisted care/group home/skilled nursing/hospice,kn95,5,600.0
271,long term care/assisted care/group home/skilled nursing/hospice,kn95,11,300.0
272,long term care/assisted care/group home/skilled nursing/hospice,misc,5,50.0
273,long term care/assisted care/group home/skilled nursing/hospice,misc,6,280.0
274,long term care/assisted care/group home/skilled nursing/hospice,n95,3,3070.0
275,long term care/assisted care/group home/skilled nursing/hospice,n95,4,19670.0
276,long term care/assisted care/group home/skilled nursing/hospice,n95,5,12790.0
277,long term care/assisted care/group home/skilled nursing/hospice,n95,6,14510.0
278,long term care/assisted care/group home/skilled nursing/hospice,n95,7,25720.0
279,long term care/assisted care/group home/skilled nursing/hospice,n95,8,4873.0
280,long term care/assisted care/group home/skilled nursing/hospice,n95,9,16845.0
281,long term care/assisted care/group home/skilled nursing/hospice,n95,10,36380.0
282,long term care/assisted care/group home/skilled nursing/hospice,n95,11,32050.0
283,long term care/assisted care/group home/skilled nursing/hospice,n95,12,73140.0
284,long term care/assisted care/group home/skilled nursing/hospice,other items,7,1000.0
285,long term care/assisted care/group home/skilled nursing/hospice,other items,8,1300.0
286,long term care/assisted care/group home/skilled nursing/hospice,other items,9,30000.0
287,long term care/assisted care/group home/skilled nursing/hospice,other items,12,100.0
288,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,7,39.0
289,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,10,2959.0
290,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,11,7400.0
291,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,12,1316.0
292,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,3,7750.0
293,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,4,59700.0
294,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,5,31300.0
295,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,6,92080.0
296,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,7,21150.0
297,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,8,6500.0
298,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,9,22050.0
299,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,10,154200.0
300,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,11,154900.0
301,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,12,39900.0
302,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,7,400.0
303,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,8,5935.0
304,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,9,7310.0
305,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,10,18991.0
306,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,11,21130.0
307,long term care/assisted care/group home/skilled nursing/hospice,wipes,12,2.0
308,other,alt. gowns,6,1350.0
309,other,alt. gowns,7,500.0
310,other,alt. gowns,8,4525.0
311,other,alt. gowns,9,3000.0
312,other,disinfectant,6,7.0
313,other,disinfectant,8,16.0
314,other,face shield,5,48.0
315,other,face shield,6,2001.0
316,other,face shield,7,800.0
317,other,face shield,8,2000.0
318,other,face shield,9,18400.0
319,other,face shield,10,4000.0
320,other,gloves,5,3100.0
321,other,gloves,6,10200.0
322,other,gloves,7,600.0
323,other,gloves,8,23300.0
324,other,gloves,9,75500.0
325,other,gloves,10,47900.0
326,other,gloves,11,5200.0
327,other,goggles,6,24.0
328,other,goggles,7,2800.0
329,other,goggles,8,2410.0
330,other,goggles,9,300.0
331,other,gowns,5,50.0
332,other,gowns,6,11347.0
333,other,gowns,7,6800.0
334,other,gowns,8,3695.0
335,other,gowns,9,455.0
336,other,gowns,10,2930.0
337,other,hand sanitizer,5,10.0
338,other,hand sanitizer,6,22.0
339,other,hand sanitizer,8,6.0
340,other,kn95,5,12790.0
341,other,kn95,7,80080.0
342,other,misc,6,200.0
343,other,n95,5,40.0
344,other,n95,6,3210.0
345,other,n95,7,1800.0
346,other,n95,8,720.0
347,other,n95,9,2200.0
348,other,n95,10,12140.0
349,other,n95,11,20060.0
350,other,other items,8,303.0
351,other,other items,9,15.0
352,other,reusable masks,5,5000.0
353,other,reusable masks,6,500.0
354,other,reusable masks,8,5000.0
355,other,reusable masks,10,14000.0
356,other,sanitizer,8,6048.0
357,other,sanitizer,9,20.0
358,other,sanitizer,10,10.0
359,other,stat paq,6,200.0
360,other,surgical mask,5,2900.0
361,other,surgical mask,6,29100.0
362,other,surgical mask,8,10500.0
363,other,surgical mask,9,14900.0
364,other,surgical mask,10,42450.0
365,other,surgical mask,11,20925.0
366,other,testing supplies,7,1260.0
367,other,testing supplies,8,3120.0
368,other,testing supplies,9,600.0
369,other,testing supplies,10,1765.0
370,other,testing supplies,11,1000.0
371,other,thermometer,10,4.0
372,private practice,face shield,4,24.0
373,private practice,face shield,5,202.0
374,private practice,face shield,6,166.0
375,private practice,face shield,7,10.0
376,private practice,face shield,10,530.0
377,private practice,gloves,5,2700.0
378,private practice,gloves,6,2300.0
379,private practice,gloves,7,5400.0
380,private practice,gloves,8,4000.0
381,private practice,gloves,10,1000.0
382,private practice,goggles,10,1000.0
383,private practice,gowns,4,18.0
384,private practice,gowns,5,206.0
385,private practice,gowns,6,270.0
386,private practice,gowns,7,140.0
387,private practice,gowns,10,650.0
388,private practice,n95,3,240.0
389,private practice,n95,4,30.0
390,private practice,n95,5,280.0
391,private practice,n95,6,640.0
392,private practice,n95,7,760.0
393,private practice,n95,10,600.0
394,private practice,surgical mask,3,100.0
395,private practice,surgical mask,4,50.0
396,private practice,surgical mask,5,650.0
397,private practice,surgical mask,6,3150.0
398,private practice,surgical mask,7,2100.0
399,private practice,surgical mask,10,1200.0
400,school,alt. gowns,8,10.0
401,school,disinfectant,8,77.0
402,school,disinfectant,9,176.0
403,school,face shield,10,5620.0
404,school,face shield,11,1000.0
405,school,gloves,9,11000.0
406,school,gloves,10,86800.0
407,school,gloves,11,11200.0
408,school,gowns,10,5305.0
409,school,gowns,11,500.0
410,school,hand sanitizer,9,3280.0
411,school,hand sanitizer,10,1540.0
412,school,hand sanitizer,11,70.0
413,school,n95,8,20.0
414,school,n95,9,20.0
415,school,n95,10,6520.0
416,school,n95,11,4500.0
417,school,other items,11,30.0
418,school,reusable masks,5,5000.0
419,school,reusable masks,8,70000.0
420,school,reusable masks,9,3300.0
421,school,reusable masks,10,5580.0
422,school,sanitizer,8,10.0
423,school,sanitizer,9,260.0
424,school,sanitizer,10,1849.0
425,school,sanitizer,11,210.0
426,school,surgical mask,10,58130.0
427,school,surgical mask,11,18035.0
428,school,testing supplies,9,250.0
429,school,testing supplies,10,690.0
430,school,testing supplies,11,760.0
