,facility type,category,month,qty out
151,hospital,n95,3,29780.0
152,hospital,n95,4,2800.0
153,hospital,n95,6,140.0
154,hospital,n95,7,240.0
155,hospital,n95,9,600.0
156,hospital,surgical mask,3,34250.0
157,hospital,surgical mask,4,2650.0
158,hospital,surgical mask,6,2400.0
159,hospital,surgical mask,7,3400.0
160,hospital,surgical mask,9,1500.0
161,hospital,testing supplies,8,3400.0
162,hospital,testing supplies,9,60.0
163,hospital,testing supplies,10,300.0
164,hospital,ventilators,7,60.0
165,jurisdiction,container,11,260.0
166,jurisdiction,disinfectant,5,100.0
167,jurisdiction,disposable masks,10,6000.0
168,jurisdiction,face shield,5,984.0
169,jurisdiction,gloves,4,4500.0
170,jurisdiction,gloves,5,2500.0
171,jurisdiction,gloves,9,200.0
172,jurisdiction,gloves,10,6900.0
173,jurisdiction,gloves,11,54100.0
174,jurisdiction,gowns,5,108.0
175,jurisdiction,gowns,9,150.0
176,jurisdiction,gowns,10,150.0
177,jurisdiction,misc,9,600.0
178,jurisdiction,misc,10,0.0
179,jurisdiction,n95,4,2010.0
180,jurisdiction,n95,5,1000.0
181,jurisdiction,reusable masks,10,9000.0
182,jurisdiction,reusable masks,11,197385.0
183,jurisdiction,sheet,11,290.0
184,jurisdiction,surgical mask,4,4000.0
185,jurisdiction,surgical mask,5,6000.0
186,jurisdiction,surgical mask,11,3000.0
187,jurisdiction,thermometer,11,100.0
188,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,4,1050.0
189,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,5,1675.0
190,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,6,3100.0
191,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,7,5689.0
192,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,8,6905.0
193,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,9,5500.0
194,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,10,6450.0
195,long term care/assisted care/group home/skilled nursing/hospice,alt. gowns,11,200.0
196,long term care/assisted care/group home/skilled nursing/hospice,coveralls,7,200.0
197,long term care/assisted care/group home/skilled nursing/hospice,coveralls,11,800.0
198,long term care/assisted care/group home/skilled nursing/hospice,disinfectant,6,8.0
199,long term care/assisted care/group home/skilled nursing/hospice,disinfectant,7,4.0
200,long term care/assisted care/group home/skilled nursing/hospice,disinfectant,9,3.0
201,long term care/assisted care/group home/skilled nursing/hospice,face shield,3,1152.0
202,long term care/assisted care/group home/skilled nursing/hospice,face shield,4,14056.0
203,long term care/assisted care/group home/skilled nursing/hospice,face shield,5,7810.0
204,long term care/assisted care/group home/skilled nursing/hospice,face shield,6,6522.0
205,long term care/assisted care/group home/skilled nursing/hospice,face shield,7,3465.0
206,long term care/assisted care/group home/skilled nursing/hospice,face shield,8,2350.0
207,long term care/assisted care/group home/skilled nursing/hospice,face shield,9,7800.0
208,long term care/assisted care/group home/skilled nursing/hospice,face shield,10,41230.0
209,long term care/assisted care/group home/skilled nursing/hospice,face shield,11,24464.0
210,long term care/assisted care/group home/skilled nursing/hospice,gloves,3,2300.0
211,long term care/assisted care/group home/skilled nursing/hospice,gloves,4,95700.0
212,long term care/assisted care/group home/skilled nursing/hospice,gloves,5,211850.0
213,long term care/assisted care/group home/skilled nursing/hospice,gloves,6,101000.0
214,long term care/assisted care/group home/skilled nursing/hospice,gloves,7,89500.0
215,long term care/assisted care/group home/skilled nursing/hospice,gloves,8,24800.0
216,long term care/assisted care/group home/skilled nursing/hospice,gloves,9,146650.0
217,long term care/assisted care/group home/skilled nursing/hospice,gloves,10,354950.0
218,long term care/assisted care/group home/skilled nursing/hospice,gloves,11,81800.0
219,long term care/assisted care/group home/skilled nursing/hospice,goggles,5,194.0
220,long term care/assisted care/group home/skilled nursing/hospice,goggles,6,1704.0
221,long term care/assisted care/group home/skilled nursing/hospice,goggles,7,3550.0
222,long term care/assisted care/group home/skilled nursing/hospice,goggles,8,2490.0
223,long term care/assisted care/group home/skilled nursing/hospice,goggles,9,540.0
224,long term care/assisted care/group home/skilled nursing/hospice,goggles,10,1120.0
225,long term care/assisted care/group home/skilled nursing/hospice,gowns,3,1386.0
226,long term care/assisted care/group home/skilled nursing/hospice,gowns,4,26192.0
227,long term care/assisted care/group home/skilled nursing/hospice,gowns,5,11572.0
228,long term care/assisted care/group home/skilled nursing/hospice,gowns,6,36276.0
229,long term care/assisted care/group home/skilled nursing/hospice,gowns,7,52410.0
230,long term care/assisted care/group home/skilled nursing/hospice,gowns,8,24120.0
231,long term care/assisted care/group home/skilled nursing/hospice,gowns,9,27063.0
232,long term care/assisted care/group home/skilled nursing/hospice,gowns,10,124025.0
233,long term care/assisted care/group home/skilled nursing/hospice,gowns,11,47640.0
234,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,4,9.0
235,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,5,47.0
236,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,6,19.0
237,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,7,14.0
238,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,10,24.0
239,long term care/assisted care/group home/skilled nursing/hospice,hand sanitizer,11,100.0
240,long term care/assisted care/group home/skilled nursing/hospice,kn95,5,600.0
241,long term care/assisted care/group home/skilled nursing/hospice,kn95,11,300.0
242,long term care/assisted care/group home/skilled nursing/hospice,misc,5,50.0
243,long term care/assisted care/group home/skilled nursing/hospice,misc,6,280.0
244,long term care/assisted care/group home/skilled nursing/hospice,n95,3,3070.0
245,long term care/assisted care/group home/skilled nursing/hospice,n95,4,19670.0
246,long term care/assisted care/group home/skilled nursing/hospice,n95,5,12790.0
247,long term care/assisted care/group home/skilled nursing/hospice,n95,6,14550.0
248,long term care/assisted care/group home/skilled nursing/hospice,n95,7,29190.0
249,long term care/assisted care/group home/skilled nursing/hospice,n95,8,5293.0
250,long term care/assisted care/group home/skilled nursing/hospice,n95,9,19125.0
251,long term care/assisted care/group home/skilled nursing/hospice,n95,10,89920.0
252,long term care/assisted care/group home/skilled nursing/hospice,n95,11,71630.0
253,long term care/assisted care/group home/skilled nursing/hospice,other items,6,100.0
254,long term care/assisted care/group home/skilled nursing/hospice,other items,7,3900.0
255,long term care/assisted care/group home/skilled nursing/hospice,other items,8,2683.0
256,long term care/assisted care/group home/skilled nursing/hospice,other items,9,32815.0
257,long term care/assisted care/group home/skilled nursing/hospice,other items,10,2850.0
258,long term care/assisted care/group home/skilled nursing/hospice,other items,11,49300.0
259,long term care/assisted care/group home/skilled nursing/hospice,powered air-purifying respirator (papr),7,9.0
260,long term care/assisted care/group home/skilled nursing/hospice,powered air-purifying respirator (papr),8,20.0
261,long term care/assisted care/group home/skilled nursing/hospice,powered air-purifying respirator (papr),9,146.0
262,long term care/assisted care/group home/skilled nursing/hospice,reusable cloth face covering,8,9650.0
263,long term care/assisted care/group home/skilled nursing/hospice,reusable cloth face covering,9,6500.0
264,long term care/assisted care/group home/skilled nursing/hospice,reusable cloth face covering,10,6350.0
265,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,7,43.0
266,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,8,6127.0
267,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,9,4503.0
268,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,10,10548.0
269,long term care/assisted care/group home/skilled nursing/hospice,sanitizer,11,7659.0
270,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,3,7750.0
271,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,4,59700.0
272,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,5,31300.0
273,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,6,92080.0
274,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,7,26150.0
275,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,8,13500.0
276,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,9,37000.0
277,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,10,220930.0
278,long term care/assisted care/group home/skilled nursing/hospice,surgical mask,11,361900.0
279,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,7,400.0
280,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,8,5935.0
281,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,9,7310.0
282,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,10,18991.0
283,long term care/assisted care/group home/skilled nursing/hospice,testing supplies,11,21130.0
284,other,alt. gowns,6,1350.0
285,other,alt. gowns,8,25.0
286,other,disinfectant,6,7.0
287,other,disinfectant,8,16.0
288,other,face shield,5,48.0
289,other,face shield,6,2001.0
290,other,face shield,7,800.0
291,other,face shield,8,2000.0
292,other,face shield,9,18400.0
293,other,face shield,10,3400.0
294,other,gloves,5,3100.0
295,other,gloves,6,10200.0
296,other,gloves,8,6500.0
297,other,gloves,9,59000.0
298,other,gloves,10,44200.0
299,other,gloves,11,5200.0
300,other,goggles,6,24.0
301,other,goggles,8,10.0
302,other,gowns,5,50.0
303,other,gowns,6,11347.0
304,other,gowns,7,1100.0
305,other,gowns,8,2000.0
306,other,gowns,10,1930.0
307,other,hand sanitizer,5,10.0
308,other,hand sanitizer,6,22.0
309,other,hand sanitizer,8,6.0
310,other,kn95,5,12790.0
311,other,kn95,7,80080.0
312,other,masks,11,625.0
313,other,misc,6,200.0
314,other,n95,5,40.0
315,other,n95,6,3210.0
316,other,n95,7,800.0
317,other,n95,8,500.0
318,other,n95,10,12140.0
319,other,n95,11,20060.0
320,other,reusable masks,5,5000.0
321,other,reusable masks,6,500.0
322,other,reusable masks,8,5000.0
323,other,reusable masks,10,14000.0
324,other,stat paq,6,200.0
325,other,surgical mask,5,2900.0
326,other,surgical mask,6,29100.0
327,other,surgical mask,8,3500.0
328,other,surgical mask,10,24200.0
329,other,surgical mask,11,20300.0
330,other,testing supplies,7,1260.0
331,other,testing supplies,8,3120.0
332,other,testing supplies,9,600.0
333,other,testing supplies,10,1765.0
334,other,testing supplies,11,1000.0
335,other,thermometer,10,4.0
336,private practice,face shield,4,24.0
337,private practice,face shield,5,202.0
338,private practice,face shield,6,166.0
339,private practice,face shield,7,10.0
340,private practice,gloves,5,2700.0
341,private practice,gloves,6,2300.0
342,private practice,gloves,7,4600.0
343,private practice,gloves,8,4000.0
344,private practice,gowns,4,18.0
345,private practice,gowns,5,206.0
346,private practice,gowns,6,270.0
347,private practice,gowns,7,40.0
348,private practice,n95,3,240.0
349,private practice,n95,4,30.0
350,private practice,n95,5,280.0
351,private practice,n95,6,600.0
352,private practice,n95,7,560.0
353,private practice,surgical mask,3,100.0
354,private practice,surgical mask,4,50.0
355,private practice,surgical mask,5,650.0
356,private practice,surgical mask,6,3150.0
357,private practice,surgical mask,7,2100.0
358,school,disinfectant,8,77.0
359,school,disinfectant,9,176.0
360,school,face shield,10,2190.0
361,school,gloves,9,1000.0
362,school,gloves,10,23800.0
363,school,gloves,11,8900.0
364,school,gowns,10,800.0
365,school,hand sanitizer,9,3280.0
366,school,hand sanitizer,10,1540.0
367,school,hand sanitizer,11,70.0
368,school,n95,8,20.0
369,school,n95,10,1780.0
370,school,n95,11,4000.0
371,school,reusable masks,5,5000.0
372,school,reusable masks,8,70000.0
373,school,reusable masks,9,3300.0
374,school,reusable masks,10,5580.0
375,school,sanitizer,9,200.0
376,school,surgical mask,10,12100.0
377,school,surgical mask,11,15035.0
378,school,testing supplies,9,250.0
379,school,testing supplies,10,690.0
380,school,testing supplies,11,760.0
